鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
文山區,房地(土地+建物),臺北市文山區興隆路三段221巷1~30號,33.02,住,,,1060505,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730830,138.56,3,1,1,有,無,10000000,72171,,0,0,親友、員工或其他特殊關係間之交易。,RPWNMLMLOHMFFAA08CA
文山區,房地(土地+建物)+車位,臺北市文山區樟新街5巷1~30號,25.29,住,,,1060427,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830204,140.11,1,1,1,有,有,8000000,57098,坡道平面,33.56,0,親友、員工或其他特殊關係間之交易。,RPTNMLSLOHMFFAA38CA
文山區,房地(土地+建物)+車位,臺北市文山區三福街61~90號,21.79,住,,,1060419,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030127,199.01,3,2,2,有,有,30000000,150746,坡道平面,38.62,0,,RPPNMLMJPHMFFAA27CA
中正區,房地(土地+建物),臺北市中正區南昌路一段125巷1~30號,34.67,住,,,1060427,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690204,143.3,4,2,2,有,無,2200000,15352,,0,0,親友、員工或其他特殊關係間之交易。,RPOOMLQKOHMFFAA67CA
文山區,房地(土地+建物),臺北市文山區興隆路二段153巷8弄1~30號,41.86,住,,,1060502,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,89.6,3,2,1,有,無,10950000,122210,,0,0,含增建或未登記建物。,RPSNMLKLOHMFFAA47CA
文山區,房地(土地+建物),臺北市文山區指南路二段45巷14弄1~30號,9.24,住,,,1060522,土地1建物1車位0,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,980518,37.75,1,0,1,有,有,7500000,198675,,0,0,含增建或未登記建物。,RPTNMLKLOHMFFAA57CA
文山區,房地(土地+建物),臺北市文山區萬安街44巷1~30號,59,住,,,1060506,土地3建物1車位0,一層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,720728,100.38,2,2,1,有,有,15800000,157402,,0,0,含增建或未登記建物。,RPSOMLOKOHMFFAA87CA
內湖區,房地(土地+建物),臺北市內湖區內湖路一段331~360號,40.6,住,,,1060505,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,770601,125.97,3,3,2,有,有,20500000,162737,,0,0,地下室及一樓空地增建，所有權人共2人。,RPTPMLMKOHMFFCA08CA
內湖區,房地(土地+建物),臺北市內湖區內湖路三段187巷1~30號,22.6,住,,,1060507,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680605,75.09,3,2,2,有,無,12550000,167133,,0,0,含增建或未登記建物。,RPOQMLMKOHMFFCA67CA
中山區,房地(土地+建物),臺北市中山區敬業三路162巷1~30號,47.09,住,,,1060320,土地1建物1車位0,一層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,890628,155.72,3,2,2,有,有,27300000,175315,,0,0,含增建或未登記建物,RPPQMLMKOHMFFCA77CA
中山區,房地(土地+建物),臺北市中山區林森北路85巷31~60號,7.05,商,,,1060601,土地2建物1車位0,七層,七層,套房(1房1廳1衛),商業用,鋼筋混凝土造,,35.48,1,1,1,有,有,4600000,129651,,0,0,,RPOQMLNKOHMFFCA77CA
內湖區,房地(土地+建物),臺北市內湖區麗山街393巷1~30號,26.66,住,,,1060510,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680626,95.18,3,2,1,有,無,11500000,120824,,0,0,含增建或未登記建物。內含獨立產權公設，未包含在棟數內。,RPOOMLNKOHMFFCA57CA
中山區,房地(土地+建物),臺北市中山區松江路431巷1~30號,29.2,住,,,1060519,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,661109,100.77,3,2,1,有,無,19500000,193510,,0,0,,RPTPMLNKOHMFFCA18CA
萬華區,土地,華中段三小段31~60地號,21.2,其他,,,1060601,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,250000,11792,,0,0,,RPVOMLRJPHMFFBA58CA
萬華區,房地(土地+建物),臺北市萬華區艋舺大道421~450號,12.1,商,,,1060510,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680410,70.01,2,2,1,有,有,7130000,101843,,0,0,,RPXNMLKLOHMFFBA08CA
松山區,房地(土地+建物),臺北市松山區八德路二段361~390號,6.69,商,,,1060505,土地1建物2車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,701218,66.56,0,0,0,無,有,5500000,82645,,0,0,二親間買賣,RPTOMLOKOHMFFDA38DA
松山區,房地(土地+建物),臺北市松山區南京東路五段301~330號,4.4,商,,,1060430,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,780621,55.77,2,1,1,有,有,12660000,227004,,0,0,含增建或未登記建物。,RPQPMLOKOHMFFDA18DA
松山區,房地(土地+建物),臺北市松山區光復北路230巷1~30號,29.77,住,,,1060327,土地3建物1車位0,八層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,910514,138.36,3,2,1,有,有,26200000,189361,,0,0,含增建或未登記建物。,RPRNMLPLOHMFFDA28DA
士林區,房地(土地+建物),臺北市士林區天母東路105巷31~60號,28.3,住,,,1060531,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,661228,131.78,3,2,2,有,有,17900000,135832,,0,0,含增建或未登記建物。,RPUPMLMKOHMFFEA48DA
松山區,房地(土地+建物),臺北市松山區八德路二段366巷1~30號,4.96,商,,,1060505,土地1建物1車位0,一層,十二層,店面(店鋪),商業用,鋼筋混凝土造,701218,53.56,0,0,0,無,無,4000000,74683,,0,0,二親間買賣,RPQOMLOKOHMFFDA08DA
大安區,土地,懷生段一小段91~120地號,0.06,其他,,,1051214,土地5建物0車位0,,,其他,,,,0,0,0,0,有,無,12354,0,,0,0,向政府機關承購之案件。,RPWNMLQLOHMFFFA09DA
大安區,房地(土地+建物)+車位,臺北市大安區信義路二段86巷1~30號,26.04,住,,,1060428,土地1建物1車位1,七層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,790629,182.71,3,2,2,有,有,43000000,286377,坡道平面,44.78,3500000,含增建或未登記建物。,RPROMLNKOHMFFFA28DA
中正區,房地(土地+建物),臺北市中正區重慶南路一段91~120號,25.6,商,,,1060427,土地2建物1車位0,全,五層,透天厝,,加強磚造,,61.54,5,5,5,有,無,30000000,487488,,0,0,親友、員工或其他特殊關係間之交易。,RPSNMLNKOHMFFBA87DA
萬華區,房地(土地+建物),臺北市萬華區西藏路541~570號,19.99,商,,,1060426,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680410,115.18,3,2,2,有,無,10300000,89425,,0,0,親友、員工或其他特殊關係間之交易。,RPUOMLMLOHMFFBA18DA
大同區,房地(土地+建物),臺北市大同區庫倫街13巷4弄1~30號,40.5,住,,,1060512,土地1建物1車位0,一層,二層,公寓(5樓含以下無電梯),,加強磚造,,58.01,4,1,1,有,無,9700000,167213,,0,0,親友、員工或其他特殊關係間之交易。,RPSOMLMKOHMFFBA87DA
大安區,房地(土地+建物),臺北市大安區信義路二段1~30號,8.7,商,,,1060505,土地2建物1車位0,六層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,970908,89.74,1,1,1,有,有,25200000,280811,,0,0,共有人數2人。含增建或未登記建物。,RPOOMLOKOHMFFFA97CA
大安區,房地(土地+建物)+車位,臺北市大安區大安路一段224巷1~30號,24.7,住,,,1060509,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,750627,167.3,4,1,2,有,有,42600000,254617,坡道平面,2.71,0,,RPPNMLPKOHMFFFA08CA
大安區,房地(土地+建物),臺北市大安區信義路四段241~270號,7.6,商,,,1060505,土地2建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,711106,95.89,1,2,2,有,有,25880000,269893,,0,0,含增建或未登記建物。,RPSOMLMKOHMFFFA18CA
大安區,房地(土地+建物),臺北市大安區樂業街31~60號,25.57,其他,,,1060109,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,711120,124.05,3,2,2,有,有,24980000,201370,,0,0,含增建或未登記建物。,RPTOMLMKOHMFFFA28CA
大安區,房地(土地+建物),臺北市大安區安居街31~60號,10.68,住,,,1060429,土地2建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,730627,68.12,2,1,1,有,無,12100000,177628,,0,0,親友、員工或其他特殊關係間之交易。含增建或未登記建物。,RPPOMLSLOHMFFFA58CA
大安區,房地(土地+建物)+車位,臺北市大安區忠孝東路四段77巷1~30號,31.89,商,,,1060423,土地1建物1車位2,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1051209,167.33,2,2,2,有,有,68500000,398802,塔式車位,7.1,4600000,,RPUNMLKLOHMFFFA18CA
士林區,房地(土地+建物),臺北市士林區忠義街91巷1~30號,34.81,住,,,1060509,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,750220,129.52,3,2,2,有,無,17000000,131254,,0,0,,RPUPMLLKPHMFFEA38CA
北投區,房地(土地+建物)+車位,臺北市北投區榮華一路6巷1~30號,55.64,住,,,1060501,土地1建物1車位1,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,921211,187.44,4,2,2,有,無,34900000,186193,坡道平面,0,0,,RPVNMLLKPHMFFEA28CA
大同區,房地(土地+建物),臺北市大同區昌吉街50巷1~30號,36.75,住,,,1060420,土地3建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,92.86,3,2,1,有,無,11700000,125996,,0,0,,RPPPMLOKOHMFFBA87DA
中正區,房地(土地+建物),臺北市中正區齊東街82巷31~60號,36.8,住,,,1060427,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,721115,168.96,3,2,1,有,無,16180400,95765,,0,0,親友、員工或其他特殊關係間之交易。,RPUNMLPKOHMFFBA28DA
文山區,房地(土地+建物),臺北市文山區興隆路三段112巷1~30號,20.31,住,,,1060509,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730130,83.62,4,2,2,有,有,13000000,155465,,0,0,含增建或未登記建物-陽台加窗。,RPVNMLSLOHMFFAA68DA
大安區,房地(土地+建物),臺北市大安區新生南路三段1~30號,3.38,其他,,,1060426,土地1建物1車位0,四層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,,37.06,1,1,1,有,有,9800000,264436,,0,0,,RPOOMLLLOHMFFFA87DA
內湖區,房地(土地+建物),臺北市內湖區內湖路三段60巷31~60號,25.61,住,,,1060524,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740911,75.35,2,2,1,有,無,9000000,119443,,0,0,含增建或未登記建物。,RPXOMLOKOHMFFCA68DA
內湖區,房地(土地+建物),臺北市內湖區康寧路三段16巷91~120號,19.83,住,,,1060505,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,69.17,1,2,1,有,無,8880000,128379,,0,0,,RPSQMLPKOHMFFCA48DA
內湖區,房地(土地+建物)+車位,臺北市內湖區康寧路三段75巷218弄61~90號,42.29,住,,,1060516,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830701,98.8,3,2,2,有,有,12500000,126518,坡道機械,0,0,含增建或未登記建物。,RPTQMLPKOHMFFCA58DA
中山區,房地(土地+建物)+車位,臺北市中山區敬業一路181~210號,17.31,商,,,1060410,土地1建物1車位1,九層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,970422,99.94,1,1,1,有,有,19300000,294272,坡道平面,42.85,2500000,含增建或未登記建物。,RPSNMLOLOHMFFCA18DA
北投區,房地(土地+建物)+車位,臺北市北投區裕民二路61~90號,9.29,商,,,1060518,土地1建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021108,140.75,2,2,1,有,有,27880000,247973,坡道平面,39.61,2800000,,RPOOMLPKOHMFFEA08DA
北投區,房地(土地+建物),臺北市北投區同德街1~30號,35.17,住,,,1060517,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730619,127.74,3,2,2,有,無,13500000,105683,,0,0,,RPOOMLQKOHMFFEA18DA
信義區,房地(土地+建物)+車位,臺北市信義區松德路151~180號,44.54,其他,,,1060523,土地1建物2車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,800309,224.7,3,2,2,有,有,59800000,266133,坡道平面,37.54,0,,RPQOMLRJPHMFFDA38DA
松山區,房地(土地+建物)+車位,臺北市松山區民生東路五段137巷4弄1~30號,21.02,商,,,1060325,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,720129,209.38,5,2,3,有,有,35200000,168115,坡道平面,0,0,,RPXOMLQKOHMFFDA98DA
大同區,房地(土地+建物),臺北市大同區太原路61~90號,13,商,,,1060504,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,760930,115.24,1,1,1,有,無,6200000,53801,,0,0,親友、員工或其他特殊關係間之交易。,RPVOMLKLOHMFFBA97CA
大同區,房地(土地+建物),臺北市大同區延平北路二段247巷1~30號,4.78,商,,,1060511,土地1建物1車位0,七層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,961212,28.86,1,1,1,有,有,5000000,173250,,0,0,親友、員工或其他特殊關係間之交易。,RPRNMLKLOHMFFBA47CA
萬華區,房地(土地+建物),臺北市萬華區青年路68巷1~30號,11.86,住,,,1060523,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640403,31.18,1,1,1,有,無,4200000,134702,,0,0,,RPTNMLMLOHMFFBA87CA
大同區,房地(土地+建物)+車位,臺北市大同區南京西路271~300號,24.38,商,,,1060206,土地1建物1車位1,十層,十九層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1011214,320.14,0,0,0,無,有,81000000,273291,坡道平面,32.9,2500000,,RPWNMLTLOHMFFBA88CA
萬華區,房地(土地+建物),臺北市萬華區艋舺大道120巷39弄1~30號,25.75,住,,,1060511,土地6建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690408,63.04,2,2,1,有,無,6800000,107868,,0,0,,RPXOMLQLOHMFFBA78CA
萬華區,房地(土地+建物),臺北市萬華區康定路91~120號,3.46,商,,,1060601,土地1建物1車位0,九層,二十六層,套房(1房1廳1衛),住家用,見其他登記事項,1050331,51.23,1,1,1,有,有,9800000,191294,,0,0,,RPPPMLRJPHMFFBA08CA
中山區,房地(土地+建物),臺北市中山區天祥路61~90號,4.25,商,,,1060530,土地1建物1車位0,二層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,931203,45.18,1,1,1,有,有,10650000,235724,,0,0,共有人數5人。含增建或未登記建物。,RPXQMLNKOHMFFCA68CA
內湖區,房地(土地+建物),臺北市內湖區環山路二段109巷8弄1~30號,24.81,住,,,1060410,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730417,99.2,3,2,1,有,無,14100000,142137,,0,0,含增建或未登記建物。內含獨立產權公設，未包含在棟數內。,RPQRMLNKOHMFFCA08CA
中山區,房地(土地+建物),臺北市中山區敬業三路181~210號,47.09,住,,,1060408,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,890628,155.66,3,2,2,有,有,24500000,157394,,0,0,,RPQOMLPKOHMFFCA97CA
中山區,房地(土地+建物),臺北市中山區林森北路91~120號,4.46,商,,,1060523,土地2建物1車位0,八層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,710224,40.07,1,1,1,有,有,5600000,139755,,0,0,,RPSNMLPKOHMFFCA08CA
內湖區,土地,東湖段七小段61~90地號,12.2,其他,,,1060606,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,130000,10656,,0,0,,RPQPMLOKOHMFFCA97CA
中山區,房地(土地+建物),臺北市中山區龍江路271~300號,7.47,住,,,1060429,土地1建物1車位0,七層,八層,套房(1房1廳1衛),商業用,鋼筋混凝土造,890302,36.77,1,1,1,有,有,7000000,190373,,0,0,含增建或未登記建物。,RPVRMLOKOHMFFCA68CA
文山區,房地(土地+建物),臺北市文山區羅斯福路六段39巷1~30號,36.25,住,,,1060506,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,93.97,3,2,1,有,無,11800000,125572,,0,0,含增建或未登記建物。,RPQNMLPKOHMFFAA67CA
文山區,房地(土地+建物)+車位,臺北市文山區指南路三段91~120號,35.6,住,,,1060531,土地1建物1車位1,一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030513,189.73,3,2,2,有,有,32000000,191016,坡道平面,33.46,2150000,,RPSOMLPKOHMFFAA97CA
中正區,房地(土地+建物),臺北市中正區重慶南路三段27巷1~30號,27.25,住,,,1060513,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,,74.82,2,2,1,有,無,14000000,187116,,0,0,,RPVOMLPKOHMFFAA28CA
中正區,房地(土地+建物),臺北市中正區重慶南路三段27巷1~30號,27.25,住,,,1060513,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,,74.82,2,2,1,有,無,18000000,240577,,0,0,共有人數2人。含增建或未登記建物。,RPWOMLPKOHMFFAA38CA
文山區,房地(土地+建物),臺北市文山區景豐街1~30號,39.82,住,,,1060509,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820628,133.94,3,2,2,有,有,20200000,150814,,0,0,,RPPNMLOKOHMFFAA47CA
中正區,車位,臺北市中正區?門街147巷1~30號,1.69,住,,,1060605,土地0建物0車位1,一層,十二層,其他,見其他登記事項,鋼筋混凝土造,930514,16.8,0,0,0,有,有,840000,,升降機械,16.8,840000,,RPWNMLOKOHMFFAA18CA
文山區,房地(土地+建物)+車位,臺北市文山區忠順街一段10巷1~30號,43.88,住,,,1060521,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820121,158.43,3,2,2,有,無,20300000,128132,坡道平面,0,0,含增建或未登記建物。內含獨立產權車位，未包含在棟數內。車位面積無法概算。本棟有電梯。,RPRNMLKLOHMFFAA37CA
文山區,房地(土地+建物),臺北市文山區景福街242巷1~30號,31.9,住,,,1060521,土地3建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,91.58,2,2,1,有,無,11680000,127539,,0,0,,RPSNMLNKOHMFFAA67CA
